ID,ClientProfile,InvoiceNumber,Product,AmountInINR,InvoiceDate: Day,Period,Product → Name
69a6c8094412130019876f6d,67a9cc95565d2b001929f62e,80901,67ed22ef8812861b905e55ae,"2,722","Tuesday, March 3, 2026",QUATERLY,Accounts Lite
69a6c9cb1df643b32ec949de,675ae4a988090c006c60ff00,80902,65cc64881cfc439f4e6d7b5d,"7,080","Tuesday, March 3, 2026",3YEARLY,Starter Plus
69a6d78ebdf900002a64fd4e,62f101b4111c960012c0ff76,80903,67ed22ef8812861b905e55ae,"10,620","Tuesday, March 3, 2026",3YEARLY,Accounts Lite
69a6d7beb52b090020dfbd99,6599568a6751d80012ddf8da,80904,67ed22ef8812861b905e55ae,"6,376","Tuesday, March 3, 2026",YEARLY,Accounts Lite
69a6dc2e436c2b00279c7fd8,610877c1a0b5140012f44cff,80905,67ed22ef8812861b905e55ae,"11,800","Tuesday, March 3, 2026",3YEARLY,Accounts Lite
69a6e066b15e5a001f6e1e05,69994d0462b8d2002989b44b,80906,65cc64881cfc439f4e6d7b5d,"4,130","Tuesday, March 3, 2026",YEARLY,Starter Plus
69a6e2213eb1e0001108dd0f,66c6208bc2a1ad008246c9fa,80907,67ed22ef8812861b905e55ae,"5,782","Tuesday, March 3, 2026",YEARLY,Accounts Lite
69a6ee7f0787e800117d25da,69a6ed57bdf900002a6945e1,80908,67ed22ef8812861b905e55ae,"7,291","Tuesday, March 3, 2026",YEARLY,Accounts Lite
69a70f32c3a9220012a71978,6942a9fc4c0663002ad30f98,80909,67ed22ef8812861b905e55ae,"1,218","Tuesday, March 3, 2026",QUATERLY,Accounts Lite
69a71dbcb15e5a001f79330c,670e18af97100a00dafd6c4b,80910,67ed22ef8812861b905e55ae,"2,478","Tuesday, March 3, 2026",QUATERLY,Accounts Lite
69a7251d86b8d90018069e32,6120d0edb3f6340013674dcf,80911,67ed22ef8812861b905e55ae,"5,310","Tuesday, March 3, 2026",YEARLY,Accounts Lite
